Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,5392038,5452270,5513159,5575111,5638325,5702821,5768086,5833159,5896741,5957866
Tunisia,TUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,15.2,..,..,..,..,..
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.182,2.216,2.24,2.252,2.251,2.238,2.219,2.197,2.174,..
Tunisia,TUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18,17.7,17.5,17.3,17.2,17.1,17.1,17,16.9,..
Turkey,TUR,Income share held by lowest 20%,SI.DST.FRST.20,5.8,5.8,5.8,5.8,5.6,5.7,5.8,5.8,5.4,..
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9453.196172,9126.594392,8538.16906
Turkey,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.509983157,3.093101823,6.664883623,3.168090824,4.328127771,1.642463409,5.794264413,1.428914877,-0.40134604,0.659370381
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,2.958966728,0.916534796,1.756650763
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,8.38763E+11,8.80556E+11,9.57783E+11,9.38953E+11,8.64317E+11,8.69693E+11,8.58996E+11,7.78377E+11,7.61428E+11,7.20101E+11
Turkey,TUR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,31.79866982,32.76625824,33.75851059,35.23741913,37.07355881,37.65670013,39.02669907,..,42.17060852,..
Turkey,TUR,Population growth (annual %),SP.POP.GROW,1.531566078,1.631148233,1.692745456,1.702643616,1.669481585,1.639942404,1.601312234,1.497232048,1.3145137,1.084193952
Turkey,TUR,"Population, total",SP.POP.TOTL,73443254,74651046,75925454,77229262,78529413,79827868,81116451,82340090,83429607,84339067
Turkey,TUR,"Population, male",SP.POP.TOTL.MA.IN,36112721,36708592,37340975,37993284,38650062,39313518,39978211,40611933,41173709,41636125
Turkey,TUR,"Population, female",SP.POP.TOTL.FE.IN,37330533,37942454,38584479,39235978,39879351,40514350,41138240,41728157,42255898,42702942
Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.3,15,15,14.7,14.3,13.5,13.9,14.4,15,..
Turkey,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.137,2.126,2.117,2.109,2.101,2.092,2.081,2.069,2.055,..
Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17,15.8,14.8,13.8,13,12.1,11.4,10.7,10,..
Turkmenistan,TKM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,..
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,12.77435842,9.121127712,8.177891697,8.283239823,4.606271686,4.379076259,4.737302759,4.507687031,4.668637453,..
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.3,..
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,29233333333,35164210526,39197543860,43524210526,35799714286,36169428571,37926285714,40765428571,45231428571,..
Turkmenistan,TKM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,1.693102923,1.797216765,1.851988023,1.845354091,1.794147571,1.729487211,1.668964884,1.606347946,1.546575911,1.488224395
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,5174076,5267906,5366376,5466324,5565283,5662371,5757667,5850902,5942094,6031187
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,2545627,2592296,2641299,2690987,2740070,2788087,2835084,2880941,2925688,2969310
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,2628449,2675610,2725077,2775337,2825213,2874284,2922583,2969961,3016406,3061877
Turkmenistan,TKM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.892,2.936,2.958,2.956,2.93,2.887,2.836,2.786,2.74,..
Turkmenistan,TKM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,42.1,41.7,41.6,41.7,41.9,42.2,42.5,42.4,42,..
Turks and Caicos Islands,TCA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,21839.00992,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-2.995467807,-0.867141703,6.750430131,9.433752971,5.552552793,-3.956175933,4.06605933,3.871285561,-27.79067524
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.490218992,5.610956374,5.324551483,-26.80000429
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,728789600,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000
Turks and Caicos Islands,TCA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,2.159741067,2.064191444,1.936106989,1.820203169,1.704315955,1.596460558,1.5148103,1.473623607,1.389405565,1.362617297
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,33371,34067,34733,35371,35979,36558,37116,37667,38194,38718
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3643.121608,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.453543591,-4.891908691,3.564696643,0.202733035,7.903862972,1.814671677,2.875847514,1.25271621,8.343535173,3.187075984
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.515954206,-3.835748821,4.576823704,1.348012682,9.142893933,3.034723153,4.094017717,2.5,9.756097561,4.4
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,38711810.21,37671774.69,37509075.11,37290607.54,35492074.22,36547799.58,40619251.99,42588164.97,47271463.33,48855550.2
Tuvalu,TUV,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,0.99305682,1.104363119,0.972545062,1.136480017,1.141730416,1.191183311,1.177161002,1.224326618,1.2953549,1.168606296
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10626,10744,10849,10973,11099,11232,11365,11505,11655,11792
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.9,30,29,28.2,27.2,26.4,25.5,24.7,23.9,..
Uganda,UGA,Income share held by lowest 20%,SI.DST.FRST.20,..,6.4,..,..,..,6.1,..,..,..,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,828.9941128,786.738711,806.6119363,879.7349486,843.6295453,733.3971317,746.8307512,770.2570601,794.4514454,817.0357569
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.965131422,0.586620052,0.290714168,1.640844576,1.572254863,1.018514894,-0.017312198,2.280641487,3.086635281,-0.451178531
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.391655493,3.837455606,3.586905826,5.106307324,5.187859863,4.781000291,3.809129029,6.162619139,6.803326813,2.857581274
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,27752046902,27188667093,28791625085,32472362949,32248116473,29078589751,30744473840,32912338571,35170037381,37372032558
Uganda,UGA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,9.869799614,..,..,..,..,..,..,..,..
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.182452073,3.180750229,3.23378201,3.352682078,3.49774773,3.65686447,3.755686611,3.725163906,3.541932206,3.269713347
Uganda,UGA,"Population, total",SP.POP.TOTL,33476772,34558700,35694519,36911530,38225447,39649173,41166588,42729032,44269587,45741000
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,16425384,16956092,17516980,18121087,18775708,19487414,20248172,21032905,21807166,22546589
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,17051388,17602608,18177539,18790443,19449739,20161759,20918416,21696127,22462421,23194411
Uganda,UGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,20.3,..,..
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.983,5.845,5.699,5.547,5.394,5.242,5.095,4.955,4.824,..
Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,72.5,67.6,63.3,59.4,56.1,52.8,50.2,48,45.8,..
Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,10.2,10.2,10.3,10.5,10,10.1,9.8,9.9,9.7,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,3569.758121,3855.417729,4029.711252,3104.643206,2124.662319,2187.73051,2640.675677,3096.817402,3662.563087,3726.927149
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.845438605,0.486553656,0.201192016,-1.144921089,-9.443804593,2.648051731,2.9171754,3.932894949,3.815824772,-3.370977295
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.465501846,0.238681721,-0.02669789,-6.552631294,-9.772960791,2.235067619,2.466035625,3.405295518,3.221483145,-4.020317714
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1.6316E+11,1.75781E+11,1.8331E+11,1.33503E+11,91030959455,93355993629,1.1219E+11,1.30902E+11,1.5393E+11,1.55582E+11
Ukraine,UKR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.359600093,-0.246976481,-0.22769135,-0.479262,-0.26124968,-0.331333796,-0.386345311,-0.466425621,-0.53099416,-0.568251539
Ukraine,UKR,"Population, total",SP.POP.TOTL,45706086,45593342,45489648,45272155,45154036,45004673,44831135,44622518,44386203,44134693
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,21096145,21051832,21017385,20931533,20889479,20829908,20756848,20665692,20560867,20448913
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,24609941,24541510,24472263,24340622,24264557,24174765,24074287,23956826,23825336,23685780
Ukraine,UKR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,1.1,..
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.459,1.531,1.506,1.498,1.506,1.466,1.374,1.301,1.228,..
Ukraine,UKR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2,10.7,10.2,9.8,9.5,9.2,8.9,8.6,8.4,..
United Arab Emirates,ARE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,6.2,..,..,..,..,9.2,..,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,39194.67224,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,43103.33629,..
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.188028872,2.2579153,4.410204591,4.100117747,4.553179983,1.981149832,1.011416618,-0.320590318,0.225378641,..
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.930271629,4.484626085,5.053345825,4.284303686,5.105936984,3.060964308,2.37353671,1.189855638,1.677720373,..
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,3.50666E+11,3.74591E+11,3.90108E+11,4.03137E+11,3.58135E+11,3.57045E+11,3.85606E+11,4.22215E+11,4.21142E+11,..
United Arab Emirates,ARE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,53.07051086,67.12303162,69.14015961,71.52375793,..
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,4.536241844,2.15417386,0.614086082,0.176775198,0.527292388,1.053270899,1.339470237,1.503937821,1.438677058,1.219428682
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,8946778,9141598,9197908,9214182,9262896,9360975,9487206,9630966,9770526,9890400
United Arab Emirates,ARE,"Population, male",SP.POP.TOTL.MA.IN,6648748,6713315,6653157,6565277,6520854,6537834,6595482,6680357,6766806,6836349
United Arab Emirates,ARE,"Population, female",SP.POP.TOTL.FE.IN,2298030,2428283,2544751,2648905,2742042,2823141,2891724,2950609,3003720,3054051
United Arab Emirates,ARE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.763,1.708,1.651,1.595,1.541,1.491,1.448,1.413,1.387,..
United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3,8.1,8,7.9,7.8,7.8,7.7,7.6,7.5,..
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,7.4,7.6,7.4,7.3,7.4,7.1,6.8,..,..,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,42047.61425,42449.10767,43401.31053,47452.19914,45039.23595,41048.34966,40304.72308,42992.80372,42354.41465,40284.63846
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.487316783,0.72754308,1.504018213,2.107964421,1.555182753,0.954371856,1.051454353,0.640926666,0.80056042,-10.29885128
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.275708411,1.430396029,2.186113352,2.862728671,2.363069511,1.722385904,1.740309443,1.252590613,1.370814722,-9.790240362
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2.65988E+12,2.70402E+12,2.78325E+12,3.06552E+12,2.93278E+12,2.69325E+12,2.66248E+12,2.85732E+12,2.83081E+12,2.70774E+12
United Kingdom,GBR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,86.08344269,87.73565674,74.00227356,74.70639038,..,..,77.11173248,..,..,79.91113281
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.781506562,0.695353132,0.669740536,0.736463979,0.792367506,0.757874493,0.679374474,0.605929132,0.564131113,0.565404595
United Kingdom,GBR,"Population, total",SP.POP.TOTL,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67215293
United Kingdom,GBR,"Population, male",SP.POP.TOTL.MA.IN,31097291,31335746,31567929,31822154,32094826,32356947,32594185,32807966,33008768,33211017
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,32161519,32364469,32560344,32780144,33021393,33254646,33464674,33652378,33827559,34004276
United Kingdom,GBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,17,18.6,..,..,..
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.91,1.92,1.83,1.81,1.8,1.79,1.74,1.68,1.65,..
United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5,4.8,4.7,4.5,4.5,4.4,4.4,4.3,4.3,..
United States,USA,Income share held by lowest 20%,SI.DST.FRST.20,5.2,5.2,5.3,5.2,5.3,5.2,5.2,5.2,..,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63543.57779
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.815453101,1.502187905,1.138896602,1.776837703,2.319441456,0.977012682,1.687321406,2.455679199,1.697011299,-3.824224685
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.550835505,2.249545852,1.842081071,2.525973446,3.07551465,1.711426774,2.332679395,2.996464352,2.161176515,-3.486140408
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1.55426E+13,1.6197E+13,1.67848E+13,1.75272E+13,1.82383E+13,1.87451E+13,1.9543E+13,2.06119E+13,2.14332E+13,2.09366E+13
United States,USA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,87.59088898,87.67910004,88.1503067,88.31358337,88.41197205,89.09236145,..,89.80535889,..,90.94052124
United States,USA,Population growth (annual %),SP.POP.GROW,0.726786705,0.733599941,0.692860277,0.73336152,0.736217309,0.724676067,0.632643995,0.526435396,0.455381286,0.350911063
United States,USA,"Population, total",SP.POP.TOTL,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,329484123
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,153923475,155107653,156240138,157439895,158643212,159825817,160859432,161719493,162462628,163034623
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,157660006,158770009,159819809,160946434,162095782,163245938,164262696,165118706,165867325,166449500
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.8945,1.8805,1.8575,1.8625,1.8435,1.8205,1.7655,1.7295,1.705,..
United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.2,7.1,7,6.9,6.8,6.7,6.7,6.6,6.5,..
Uruguay,URY,Income share held by lowest 20%,SI.DST.FRST.20,5.4,5.6,5.5,5.6,5.6,5.7,5.9,5.9,5.8,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.86081146,3.230258359,4.314590135,2.904735403,0.030270417,1.329681214,1.257929132,0.109558006,-0.010198984,-6.18382416
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.162133029,3.538178707,4.637538641,3.238791217,0.370741265,1.689798164,1.627753973,0.477907184,0.350447153,-5.858721243
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,47962439304,51264390116,57531233351,57236013086,53274304222,57236652490,64233966861,64515038268,61231149881,53628827440
Uruguay,URY,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,27.01845932,27.54371071,27.57889938,28.4531498,28.74776077,28.74780083,30.01844025,30.44119072,31.51058006,..
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.286941769,0.297840986,0.30911268,0.324100506,0.339789877,0.354761355,0.364565153,0.367270798,0.360034022,0.345932798
Uruguay,URY,"Population, total",SP.POP.TOTL,3368926,3378975,3389436,3400439,3412013,3424139,3436645,3449290,3461731,3473727
Uruguay,URY,"Population, male",SP.POP.TOTL.MA.IN,1623611,1628651,1633981,1639656,1645672,1652003,1658580,1665264,1671889,1678336
Uruguay,URY,"Population, female",SP.POP.TOTL.FE.IN,1745315,1750324,1755455,1760783,1766341,1772136,1778065,1784026,1789842,1795391
Uruguay,URY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,11.6
Uruguay,URY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.008,2.006,2.004,2.002,1.997,1.991,1.983,1.973,1.963,..
Uruguay,URY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.3,9.9,9.6,9.2,8.8,8.4,8,7.5,7.1,..
Uzbekistan,UZB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,1926.292997,2137.025122,2281.410973,2492.336643,2615.025134,2567.799207,1826.566919,1529.082864,1719.05721,1685.764947
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.930421047,5.806588191,5.917225101,5.386554147,5.589790004,4.265338589,2.717630178,3.630670014,3.831610601,-0.287344655
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.784905864,7.375687986,7.584537849,7.17939955,7.447705075,6.094210239,4.46152609,5.446444862,5.79837496,1.647797102
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,56516280748,63628854499,68997168338,76658542757,81847410182,81779012351,59159945321,50392607758,57726542785,57707189945
Uzbekistan,UZB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,91.54061127,91.94763184,92.07958221,92.56462097,..,96.14924622,96.67629242,..
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.876470167,1.922126527
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,29339400,29774500,30243200,30757700,31298900,31847900,32388600,32956100,33580350,34232050
Uzbekistan,UZB,"Population, male",SP.POP.TOTL.MA.IN,14596073,14817043,15055008,15316098,15590813,15869714,16144643,16432782,16748694,17077485
Uzbekistan,UZB,"Population, female",SP.POP.TOTL.FE.IN,14743327,14957457,15188192,15441602,15708087,15978186,16243957,16523318,16831656,17154565
Uzbekistan,UZB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,15,14.1,..,..,..,..,..,..,..
Uzbekistan,UZB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.236,2.193,2.35,2.457,2.491,2.455,2.419,2.604,2.785,..
Uzbekistan,UZB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.9,28.6,26.6,24.6,22.8,21.1,19.6,18.4,17.4,..
Vanuatu,VUT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3102.34679,2782.98434
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.399805756,-1.761921249,-2.323436786,0.292587988,-2.308669357,1.981244443,3.644485109,0.377254096,0.782853922,-11.38306616
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.137874086,1.010029914,0.468608459,3.12624625,0.371578452,4.688677823,6.315604199,2.900230273,3.264589732,-9.235328461
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,770153304.2,747839697.7,758304466.2,772315721.3,730870581.7,780889605.9,880043553.7,914727908.1,930337960,854793640.1
Vanuatu,VUT,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2.690640393,2.782591047,2.818368001,2.786213562,2.706626339,2.620205444,2.544543793,2.48242519,2.432628558,2.394716366
Vanuatu,VUT,"Population, total",SP.POP.TOTL,242658,249505,256637,263888,271128,278326,285499,292675,299882,307150
Vanuatu,VUT,"Population, male",SP.POP.TOTL.MA.IN,123155,126612,130228,133908,137573,141205,144813,148419,152038,155690
Vanuatu,VUT,"Population, female",SP.POP.TOTL.FE.IN,119503,122893,126409,129980,133555,137121,140686,144256,147844,151460
Vanuatu,VUT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,15.9
Vanuatu,VUT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.06,4.019,3.979,3.939,3.898,3.859,3.82,3.782,3.744,..
Vanuatu,VUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.7,29.8,29.6,29.2,28.7,28,27.3,26.6,25.9,..
"Venezuela, RB",VEN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,10955.53801,12986.22269,12457.7686,16055.64532,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.561081426,3.924498809,-0.086885745,-4.732274757,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.176425359,5.625956975,1.343094036,-3.894386475,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,..,..,..,..,..,..
"Venezuela, RB",VEN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,55.79327011,61.92459869,..,..,..,..
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,1.562732212,1.623948325,1.421077996,0.875663916,0.129244523,-0.769455376,-1.514765698,-1.768330735,-1.293638058,-0.280539304
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28887873,29360827,29781046,30042973,30081827,29851249,29402480,28887117,28515829,28435943
"Venezuela, RB",VEN,"Population, male",SP.POP.TOTL.MA.IN,14405622,14634669,14835843,14953415,14953214,14810707,14553036,14260628,14045228,13984932
